"daylabel","year","month","day","hour","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count"
708,2012,12,8,9,4,0,0,2,15.58,19.695,94,0,170
708,2012,12,8,10,4,0,0,2,16.4,20.455,87,8.9981,287
708,2012,12,8,11,4,0,0,2,16.4,20.455,87,7.0015,404
708,2012,12,8,12,4,0,0,2,16.4,20.455,87,15.0013,486
708,2012,12,8,13,4,0,0,2,16.4,20.455,87,11.0014,547
708,2012,12,8,14,4,0,0,2,16.4,20.455,87,19.0012,542
708,2012,12,8,15,4,0,0,1,17.22,21.21,82,11.0014,541
708,2012,12,8,16,4,0,0,1,17.22,21.21,82,11.0014,507
708,2012,12,8,17,4,0,0,1,15.58,19.695,87,8.9981,345
708,2012,12,8,18,4,0,0,1,16.4,20.455,87,7.0015,304
708,2012,12,8,19,4,0,0,1,16.4,20.455,87,0,246
708,2012,12,8,20,4,0,0,2,14.76,18.94,100,0,182
708,2012,12,8,21,4,0,0,2,14.76,18.94,100,0,209
708,2012,12,8,22,4,0,0,2,15.58,19.695,94,7.0015,160
708,2012,12,8,23,4,0,0,2,16.4,20.455,94,0,162
709,2012,12,9,0,4,0,0,2,16.4,20.455,87,8.9981,118
709,2012,12,9,1,4,0,0,2,16.4,20.455,87,7.0015,102
709,2012,12,9,2,4,0,0,2,16.4,20.455,87,7.0015,78
709,2012,12,9,3,4,0,0,2,16.4,20.455,87,7.0015,48
709,2012,12,9,4,4,0,0,2,16.4,20.455,94,7.0015,12
709,2012,12,9,5,4,0,0,2,16.4,20.455,87,7.0015,8
709,2012,12,9,6,4,0,0,3,16.4,20.455,94,7.0015,6
709,2012,12,9,7,4,0,0,3,16.4,20.455,87,15.0013,23
709,2012,12,9,8,4,0,0,3,16.4,20.455,87,11.0014,69
709,2012,12,9,9,4,0,0,2,16.4,20.455,87,16.9979,103
709,2012,12,9,10,4,0,0,2,16.4,20.455,87,19.0012,219
709,2012,12,9,11,4,0,0,2,16.4,20.455,87,19.9995,250
709,2012,12,9,12,4,0,0,2,16.4,20.455,82,19.9995,315
709,2012,12,9,13,4,0,0,2,15.58,19.695,87,19.0012,285
709,2012,12,9,14,4,0,0,2,15.58,19.695,87,12.998,232
709,2012,12,9,15,4,0,0,3,14.76,17.425,93,11.0014,225
709,2012,12,9,16,4,0,0,3,14.76,17.425,93,11.0014,253
709,2012,12,9,17,4,0,0,3,14.76,17.425,93,8.9981,229
709,2012,12,9,18,4,0,0,3,14.76,18.18,93,6.0032,198
709,2012,12,9,19,4,0,0,3,15.58,19.695,94,6.0032,122
709,2012,12,9,20,4,0,0,3,14.76,18.18,100,6.0032,108
709,2012,12,9,21,4,0,0,2,14.76,18.18,100,7.0015,96
709,2012,12,9,22,4,0,0,3,14.76,18.18,93,7.0015,78
709,2012,12,9,23,4,0,0,3,14.76,18.18,100,6.0032,51
710,2012,12,10,0,4,0,1,3,14.76,18.18,100,6.0032,20
710,2012,12,10,1,4,0,1,2,14.76,18.94,100,0,4
710,2012,12,10,2,4,0,1,2,15.58,19.695,94,7.0015,5
710,2012,12,10,3,4,0,1,2,15.58,19.695,94,7.0015,4
710,2012,12,10,4,4,0,1,2,15.58,19.695,94,7.0015,12
710,2012,12,10,5,4,0,1,2,15.58,19.695,94,7.0015,27
710,2012,12,10,6,4,0,1,2,15.58,19.695,94,11.0014,123
710,2012,12,10,7,4,0,1,2,15.58,19.695,94,16.9979,294
710,2012,12,10,8,4,0,1,2,17.22,21.21,100,16.9979,584
710,2012,12,10,9,4,0,1,2,17.22,21.21,100,15.0013,284
710,2012,12,10,10,4,0,1,2,18.04,21.97,94,15.0013,133
710,2012,12,10,11,4,0,1,3,18.86,22.725,94,15.0013,134
710,2012,12,10,12,4,0,1,3,18.04,21.97,100,15.0013,173
710,2012,12,10,13,4,0,1,3,18.04,21.97,100,15.0013,220
710,2012,12,10,14,4,0,1,2,20.5,24.24,94,15.0013,210
710,2012,12,10,15,4,0,1,2,20.5,24.24,87,11.0014,236
710,2012,12,10,16,4,0,1,2,20.5,24.24,88,7.0015,345
710,2012,12,10,17,4,0,1,2,19.68,23.485,82,19.0012,616
710,2012,12,10,18,4,0,1,2,18.86,22.725,88,19.0012,564
710,2012,12,10,19,4,0,1,1,21.32,25,77,19.0012,427
710,2012,12,10,20,4,0,1,1,18.86,22.725,88,16.9979,300
710,2012,12,10,21,4,0,1,2,18.86,22.725,94,12.998,245
710,2012,12,10,22,4,0,1,2,20.5,24.24,82,15.0013,126
710,2012,12,10,23,4,0,1,1,18.86,22.725,88,16.9979,84
711,2012,12,11,0,4,0,1,3,18.86,22.725,77,31.0009,31
711,2012,12,11,1,4,0,1,1,17.22,21.21,71,30.0026,8
711,2012,12,11,2,4,0,1,2,16.4,20.455,66,22.0028,1
711,2012,12,11,3,4,0,1,3,14.76,16.665,76,19.0012,3
711,2012,12,11,4,4,0,1,2,13.94,15.91,76,19.0012,8
711,2012,12,11,5,4,0,1,3,13.94,15.15,71,22.0028,41
711,2012,12,11,6,4,0,1,2,13.94,15.15,71,19.9995,118
711,2012,12,11,7,4,0,1,1,13.94,15.15,66,27.9993,380
711,2012,12,11,8,4,0,1,2,13.94,15.15,61,19.9995,724
711,2012,12,11,9,4,0,1,1,13.94,15.15,61,26.0027,334
711,2012,12,11,10,4,0,1,1,14.76,16.665,57,22.0028,154
711,2012,12,11,11,4,0,1,2,14.76,16.665,53,23.9994,173
711,2012,12,11,12,4,0,1,2,14.76,15.91,53,30.0026,226
711,2012,12,11,13,4,0,1,2,15.58,19.695,50,15.0013,254
711,2012,12,11,14,4,0,1,2,15.58,19.695,50,15.0013,204
711,2012,12,11,15,4,0,1,2,15.58,19.695,50,15.0013,270
711,2012,12,11,16,4,0,1,2,15.58,19.695,50,15.0013,358
711,2012,12,11,17,4,0,1,1,13.12,15.15,53,15.0013,601
711,2012,12,11,18,4,0,1,1,13.12,15.15,53,15.0013,546
711,2012,12,11,19,4,0,1,1,13.12,15.15,53,15.0013,433
711,2012,12,11,20,4,0,1,1,13.12,15.15,53,15.0013,257
711,2012,12,11,21,4,0,1,1,13.12,15.91,53,12.998,207
711,2012,12,11,22,4,0,1,1,12.3,14.395,56,15.0013,106
711,2012,12,11,23,4,0,1,1,12.3,14.395,52,15.0013,64
712,2012,12,12,0,4,0,1,1,12.3,15.15,52,11.0014,34
712,2012,12,12,1,4,0,1,1,11.48,13.635,61,15.0013,21
712,2012,12,12,2,4,0,1,1,11.48,13.635,56,11.0014,9
712,2012,12,12,3,4,0,1,1,10.66,13.635,60,8.9981,10
712,2012,12,12,4,4,0,1,1,10.66,15.15,60,0,4
712,2012,12,12,5,4,0,1,1,10.66,12.88,60,12.998,37
712,2012,12,12,6,4,0,1,2,10.66,12.12,60,16.9979,128
712,2012,12,12,7,4,0,1,2,10.66,12.88,60,12.998,369
712,2012,12,12,8,4,0,1,2,10.66,12.88,65,11.0014,688
712,2012,12,12,9,4,0,1,2,11.48,14.395,61,8.9981,285
712,2012,12,12,10,4,0,1,2,12.3,15.15,56,11.0014,136
712,2012,12,12,11,4,0,1,2,13.12,15.15,49,15.0013,172
712,2012,12,12,12,4,0,1,2,13.94,18.18,42,0,232
712,2012,12,12,13,4,0,1,2,13.94,18.18,42,0,238
712,2012,12,12,14,4,0,1,2,13.94,18.18,46,0,225
712,2012,12,12,15,4,0,1,2,13.94,17.425,46,7.0015,228
712,2012,12,12,16,4,0,1,2,13.94,16.665,46,8.9981,329
712,2012,12,12,17,4,0,1,2,13.12,15.15,53,15.0013,561
712,2012,12,12,18,4,0,1,2,13.12,15.15,49,15.0013,540
712,2012,12,12,19,4,0,1,2,12.3,14.395,56,15.0013,402
712,2012,12,12,20,4,0,1,1,12.3,14.395,52,19.0012,268
712,2012,12,12,21,4,0,1,2,12.3,14.395,52,16.9979,202
712,2012,12,12,22,4,0,1,2,12.3,14.395,52,15.0013,122
712,2012,12,12,23,4,0,1,2,11.48,13.635,56,15.0013,79
713,2012,12,13,0,4,0,1,2,11.48,13.635,52,15.0013,32
713,2012,12,13,1,4,0,1,2,11.48,12.88,52,19.0012,23
713,2012,12,13,2,4,0,1,2,10.66,12.12,56,16.9979,8
713,2012,12,13,3,4,0,1,2,10.66,12.12,56,19.0012,2
713,2012,12,13,4,4,0,1,2,10.66,12.88,56,12.998,8
713,2012,12,13,5,4,0,1,2,10.66,12.88,56,11.0014,33
713,2012,12,13,6,4,0,1,1,10.66,12.12,56,16.9979,114
713,2012,12,13,7,4,0,1,1,9.84,11.365,60,15.0013,385
713,2012,12,13,8,4,0,1,1,9.84,11.365,60,12.998,679
713,2012,12,13,9,4,0,1,1,11.48,13.635,52,16.9979,325
713,2012,12,13,10,4,0,1,1,13.12,15.15,45,19.0012,167
713,2012,12,13,11,4,0,1,1,13.94,15.91,42,16.9979,189
713,2012,12,13,12,4,0,1,1,14.76,16.665,40,16.9979,282
713,2012,12,13,13,4,0,1,1,14.76,17.425,34,12.998,271
713,2012,12,13,14,4,0,1,1,14.76,17.425,34,11.0014,242
713,2012,12,13,15,4,0,1,1,14.76,17.425,34,8.9981,280
713,2012,12,13,16,4,0,1,1,13.94,17.425,39,7.0015,406
713,2012,12,13,17,4,0,1,1,13.12,16.665,42,7.0015,550
713,2012,12,13,18,4,0,1,1,13.12,16.665,42,7.0015,466
713,2012,12,13,19,4,0,1,1,12.3,15.15,45,11.0014,348
713,2012,12,13,20,4,0,1,1,12.3,16.665,45,0,241
713,2012,12,13,21,4,0,1,1,11.48,15.91,48,0,213
713,2012,12,13,22,4,0,1,1,10.66,14.395,60,6.0032,148
713,2012,12,13,23,4,0,1,1,10.66,15.15,60,0,120
714,2012,12,14,0,4,0,1,1,9.02,12.88,64,6.0032,47
714,2012,12,14,1,4,0,1,1,9.02,12.88,69,6.0032,26
714,2012,12,14,2,4,0,1,1,9.02,13.635,69,0,9
714,2012,12,14,3,4,0,1,1,8.2,11.365,69,7.0015,12
714,2012,12,14,4,4,0,1,1,8.2,11.365,75,6.0032,10
714,2012,12,14,5,4,0,1,1,8.2,11.365,69,7.0015,34
714,2012,12,14,6,4,0,1,1,6.56,9.09,80,7.0015,113
714,2012,12,14,7,4,0,1,1,8.2,10.605,72,7.0015,308
714,2012,12,14,8,4,0,1,1,8.2,11.365,69,6.0032,636
714,2012,12,14,9,4,0,1,1,9.84,12.12,75,8.9981,343
714,2012,12,14,10,4,0,1,1,10.66,12.88,81,12.998,190
714,2012,12,14,11,4,0,1,1,13.12,15.15,65,12.998,211
714,2012,12,14,12,4,0,1,1,14.76,17.425,50,12.998,273
714,2012,12,14,13,4,0,1,1,14.76,17.425,50,15.0013,313
714,2012,12,14,14,4,0,1,1,16.4,20.455,43,12.998,299
714,2012,12,14,15,4,0,1,1,16.4,20.455,47,11.0014,309
714,2012,12,14,16,4,0,1,1,15.58,19.695,54,12.998,417
714,2012,12,14,17,4,0,1,1,13.94,16.665,57,11.0014,622
714,2012,12,14,18,4,0,1,1,14.76,17.425,46,8.9981,455
714,2012,12,14,19,4,0,1,1,13.94,17.425,53,6.0032,319
714,2012,12,14,20,4,0,1,1,13.12,16.665,61,8.9981,221
714,2012,12,14,21,4,0,1,1,12.3,15.15,75,11.0014,172
714,2012,12,14,22,4,0,1,1,11.48,14.395,75,7.0015,138
714,2012,12,14,23,4,0,1,1,11.48,15.15,75,6.0032,134
715,2012,12,15,0,4,0,0,1,12.3,16.665,70,0,94
715,2012,12,15,1,4,0,0,2,10.66,14.395,81,6.0032,95
715,2012,12,15,2,4,0,0,1,10.66,15.15,81,0,69
715,2012,12,15,3,4,0,0,2,9.84,14.395,81,0,23
715,2012,12,15,4,4,0,0,2,9.84,12.88,87,7.0015,6
715,2012,12,15,5,4,0,0,2,10.66,15.15,75,0,3
715,2012,12,15,6,4,0,0,2,9.84,14.395,75,0,11
715,2012,12,15,7,4,0,0,2,9.84,12.88,75,6.0032,48
715,2012,12,15,8,4,0,0,2,10.66,14.395,75,6.0032,119
715,2012,12,15,9,4,0,0,1,10.66,13.635,75,7.0015,220
715,2012,12,15,10,4,0,0,1,13.12,15.91,61,11.0014,273
715,2012,12,15,11,4,0,0,1,13.94,17.425,61,6.0032,393
715,2012,12,15,12,4,0,0,1,15.58,19.695,50,6.0032,453
715,2012,12,15,13,4,0,0,1,15.58,19.695,54,16.9979,456
715,2012,12,15,14,4,0,0,1,16.4,20.455,50,11.0014,426
715,2012,12,15,15,4,0,0,1,17.22,21.21,47,0,447
715,2012,12,15,16,4,0,0,1,16.4,20.455,50,8.9981,413
715,2012,12,15,17,4,0,0,1,16.4,20.455,50,15.0013,309
715,2012,12,15,18,4,0,0,1,15.58,19.695,58,11.0014,272
715,2012,12,15,19,4,0,0,1,14.76,17.425,62,8.9981,257
715,2012,12,15,20,4,0,0,2,14.76,17.425,57,12.998,201
715,2012,12,15,21,4,0,0,1,14.76,17.425,62,8.9981,184
715,2012,12,15,22,4,0,0,1,14.76,17.425,62,12.998,156
715,2012,12,15,23,4,0,0,2,14.76,17.425,62,8.9981,119
16,2011,1,16,0,1,0,0,1,10.66,15.15,56,0,39
16,2011,1,16,1,1,0,0,1,10.66,13.635,56,8.9981,23
16,2011,1,16,2,1,0,0,1,10.66,14.395,56,6.0032,16
16,2011,1,16,3,1,0,0,1,9.02,13.635,69,0,15
16,2011,1,16,4,1,0,0,1,10.66,12.88,56,11.0014,1
16,2011,1,16,5,1,0,0,2,10.66,12.88,56,11.0014,2
16,2011,1,16,6,1,0,0,2,10.66,12.88,56,11.0014,1
16,2011,1,16,7,1,0,0,2,9.84,10.605,56,19.9995,3
16,2011,1,16,8,1,0,0,1,9.02,10.605,55,19.0012,18
16,2011,1,16,9,1,0,0,1,9.02,10.605,51,16.9979,32
16,2011,1,16,10,1,0,0,1,9.02,10.605,51,19.0012,79
16,2011,1,16,11,1,0,0,1,9.84,11.365,44,16.9979,93
16,2011,1,16,12,1,0,0,1,9.84,10.605,41,19.0012,104
16,2011,1,16,13,1,0,0,1,10.66,11.365,35,19.9995,118
16,2011,1,16,14,1,0,0,1,11.48,13.635,36,16.9979,91
16,2011,1,16,15,1,0,0,1,10.66,12.12,38,16.9979,113
16,2011,1,16,16,1,0,0,1,9.84,11.365,38,15.0013,99
16,2011,1,16,17,1,0,0,1,9.02,10.605,37,16.9979,105
16,2011,1,16,18,1,0,0,1,8.2,10.605,40,11.0014,67
16,2011,1,16,19,1,0,0,1,7.38,9.85,47,8.9981,61
16,2011,1,16,20,1,0,0,1,7.38,9.85,47,11.0014,57
16,2011,1,16,21,1,0,0,1,7.38,9.85,51,11.0014,28
16,2011,1,16,22,1,0,0,2,8.2,10.605,49,8.9981,21
16,2011,1,16,23,1,0,0,2,8.2,11.365,40,7.0015,18
17,2011,1,17,0,1,1,0,2,8.2,9.85,47,15.0013,17
17,2011,1,17,1,1,1,0,2,8.2,9.85,44,12.998,16
17,2011,1,17,2,1,1,0,2,7.38,8.335,43,16.9979,8
17,2011,1,17,3,1,1,0,2,7.38,9.09,43,12.998,2
17,2011,1,17,4,1,1,0,2,7.38,9.85,43,8.9981,3
17,2011,1,17,5,1,1,0,2,7.38,9.85,43,11.0014,1
17,2011,1,17,6,1,1,0,2,7.38,9.09,43,12.998,5
17,2011,1,17,7,1,1,0,2,6.56,9.09,50,8.9981,13
17,2011,1,17,8,1,1,0,2,6.56,7.575,47,15.0013,33
17,2011,1,17,9,1,1,0,2,6.56,7.575,47,15.0013,47
17,2011,1,17,10,1,1,0,2,6.56,7.575,50,16.9979,57
17,2011,1,17,11,1,1,0,2,6.56,7.575,55,12.998,64
17,2011,1,17,12,1,1,0,2,7.38,9.85,47,8.9981,80
17,2011,1,17,13,1,1,0,2,7.38,9.85,47,8.9981,93
17,2011,1,17,14,1,1,0,2,7.38,10.605,43,7.0015,86
17,2011,1,17,15,1,1,0,2,8.2,10.605,47,11.0014,93
17,2011,1,17,16,1,1,0,2,8.2,10.605,47,11.0014,82
17,2011,1,17,17,1,1,0,1,8.2,9.85,51,12.998,71
17,2011,1,17,18,1,1,0,2,7.38,8.335,55,16.9979,92
17,2011,1,17,19,1,1,0,3,7.38,9.09,59,12.998,60
17,2011,1,17,20,1,1,0,3,6.56,7.575,80,12.998,33
17,2011,1,17,21,1,1,0,3,6.56,7.575,80,12.998,27
17,2011,1,17,22,1,1,0,3,5.74,6.06,93,16.9979,13
17,2011,1,17,23,1,1,0,3,6.56,6.82,86,19.0012,4
18,2011,1,18,12,1,0,1,2,8.2,9.09,86,22.0028,3
18,2011,1,18,13,1,0,1,2,8.2,9.85,86,15.0013,22
18,2011,1,18,14,1,0,1,2,9.02,11.365,80,11.0014,28
18,2011,1,18,15,1,0,1,2,9.02,11.365,87,11.0014,35
18,2011,1,18,16,1,0,1,2,9.02,11.365,87,12.998,61
18,2011,1,18,17,1,0,1,2,9.02,11.365,82,12.998,125
18,2011,1,18,18,1,0,1,2,9.02,11.365,80,11.0014,133
18,2011,1,18,19,1,0,1,2,9.02,11.365,80,8.9981,99
18,2011,1,18,20,1,0,1,2,9.02,13.635,87,0,83
18,2011,1,18,21,1,0,1,2,9.02,12.12,93,7.0015,41
18,2011,1,18,22,1,0,1,2,9.02,12.88,93,6.0032,33
18,2011,1,18,23,1,0,1,2,9.02,13.635,93,0,20
19,2011,1,19,0,1,0,1,2,9.02,13.635,93,0,3
19,2011,1,19,1,1,0,1,3,9.02,11.365,93,8.9981,7
19,2011,1,19,2,1,0,1,3,9.02,11.365,93,8.9981,3
19,2011,1,19,3,1,0,1,3,9.02,11.365,93,8.9981,0
19,2011,1,19,4,1,0,1,3,9.02,11.365,93,8.9981,2
19,2011,1,19,5,1,0,1,2,9.02,12.88,93,6.0032,7
19,2011,1,19,6,1,0,1,2,9.02,12.88,93,6.0032,32
19,2011,1,19,7,1,0,1,2,9.84,12.88,92,7.0015,90
19,2011,1,19,8,1,0,1,2,9.84,12.88,93,7.0015,197
19,2011,1,19,9,1,0,1,2,9.84,12.88,93,7.0015,109
19,2011,1,19,10,1,0,1,2,10.66,13.635,93,8.9981,47
19,2011,1,19,11,1,0,1,2,11.48,15.15,87,6.0032,52
19,2011,1,19,12,1,0,1,2,12.3,15.91,81,6.0032,70
19,2011,1,19,13,1,0,1,1,16.4,20.455,62,19.0012,78
19,2011,1,19,14,1,0,1,1,16.4,20.455,58,16.9979,75
19,2011,1,19,15,1,0,1,1,16.4,20.455,54,19.0012,82
19,2011,1,19,16,1,0,1,1,15.58,19.695,58,26.0027,104
19,2011,1,19,17,1,0,1,1,14.76,16.665,57,22.0028,197
19,2011,1,19,18,1,0,1,1,13.94,15.91,61,19.0012,161
19,2011,1,19,19,1,0,1,1,13.12,14.395,57,27.9993,112
19,2011,1,19,20,1,0,1,1,13.12,15.15,49,19.9995,76
19,2011,1,19,21,1,0,1,1,13.12,14.395,49,27.9993,59
19,2011,1,19,22,1,0,1,1,12.3,15.15,52,11.0014,59
19,2011,1,19,23,1,0,1,1,12.3,13.635,52,31.0009,28
47,2011,2,16,0,1,0,1,1,9.02,12.88,41,6.0032,15
47,2011,2,16,1,1,0,1,1,8.2,11.365,44,6.0032,9
47,2011,2,16,2,1,0,1,1.5,8.2,10.6075,45.5,9.5006,0
47,2011,2,16,3,1,0,1,2,8.2,9.85,47,12.998,1
47,2011,2,16,4,1,0,1,1,8.2,9.85,51,12.998,1
47,2011,2,16,5,1,0,1,1,8.2,9.85,47,12.998,5
47,2011,2,16,6,1,0,1,1,8.2,9.85,55,15.0013,33
47,2011,2,16,7,1,0,1,2,8.2,9.85,55,15.0013,108
47,2011,2,16,8,1,0,1,2,9.02,11.365,55,11.0014,230
47,2011,2,16,9,1,0,1,1,9.84,10.605,52,19.0012,124
47,2011,2,16,10,1,0,1,1,10.66,11.365,41,26.0027,69
47,2011,2,16,11,1,0,1,1,13.94,15.15,34,19.9995,66
47,2011,2,16,12,1,0,1,1,15.58,19.695,32,22.0028,86
47,2011,2,16,13,1,0,1,1,17.22,21.21,30,23.9994,93
47,2011,2,16,14,1,0,1,1,18.86,22.725,28,27.9993,82
47,2011,2,16,15,1,0,1,1,18.86,22.725,28,27.9993,117
47,2011,2,16,16,1,0,1,1,18.86,22.725,31,26.0027,122
47,2011,2,16,17,1,0,1,1,18.86,22.725,28,19.0012,255
47,2011,2,16,18,1,0,1,1,16.4,20.455,40,15.0013,222
47,2011,2,16,19,1,0,1,1,13.94,15.91,53,15.0013,161
47,2011,2,16,20,1,0,1,1,15.58,19.695,43,12.998,118
47,2011,2,16,21,1,0,1,1,14.76,17.425,46,12.998,92
47,2011,2,16,22,1,0,1,1,13.94,16.665,53,12.998,73
47,2011,2,16,23,1,0,1,1,15.58,19.695,40,15.0013,33
48,2011,2,17,0,1,0,1,1,13.94,16.665,53,12.998,17
48,2011,2,17,1,1,0,1,1,13.94,15.91,53,15.0013,6
48,2011,2,17,2,1,0,1,2,13.94,15.91,53,15.0013,6
48,2011,2,17,3,1,0,1,1,13.94,16.665,53,12.998,4
48,2011,2,17,4,1,0,1,1,13.12,15.91,57,12.998,4
48,2011,2,17,5,1,0,1,1,13.12,16.665,66,6.0032,12
48,2011,2,17,6,1,0,1,1,12.3,15.15,70,8.9981,47
48,2011,2,17,7,1,0,1,1,13.12,16.665,57,7.0015,126
48,2011,2,17,8,1,0,1,1,13.12,16.665,57,6.0032,285
48,2011,2,17,9,1,0,1,1,14.76,17.425,57,12.998,179
48,2011,2,17,10,1,0,1,1,15.58,19.695,54,12.998,88
48,2011,2,17,11,1,0,1,2,18.04,21.97,44,16.9979,90
48,2011,2,17,12,1,0,1,1,19.68,23.485,41,15.0013,101
48,2011,2,17,13,1,0,1,1,22.14,25.76,34,15.0013,123
48,2011,2,17,14,1,0,1,1,24.6,31.06,31,15.0013,81
48,2011,2,17,15,1,0,1,1,24.6,30.305,28,16.9979,106
48,2011,2,17,16,1,0,1,2,22.96,26.515,35,19.9995,146
48,2011,2,17,17,1,0,1,2,23.78,27.275,32,19.9995,274
48,2011,2,17,18,1,0,1,2,22.14,25.76,42,19.0012,222
48,2011,2,17,19,1,0,1,1,19.68,23.485,55,22.0028,175
48,2011,2,17,20,1,0,1,1,19.68,23.485,59,22.0028,139
48,2011,2,17,21,1,0,1,1,21.32,25,55,26.0027,124
48,2011,2,17,22,1,0,1,1,20.5,24.24,59,19.0012,76
48,2011,2,17,23,1,0,1,1,18.86,22.725,67,19.9995,44
49,2011,2,18,0,1,0,1,1,18.04,21.97,72,19.0012,32
49,2011,2,18,1,1,0,1,1,18.04,21.97,72,15.0013,8
49,2011,2,18,2,1,0,1,1,18.04,21.97,72,19.0012,7
49,2011,2,18,3,1,0,1,1,18.86,22.725,67,16.9979,8
49,2011,2,18,4,1,0,1,1,18.86,22.725,67,16.9979,1
49,2011,2,18,5,1,0,1,2,18.86,22.725,67,7.0015,7
49,2011,2,18,6,1,0,1,2,18.04,21.97,72,11.0014,50
49,2011,2,18,7,1,0,1,2,17.22,21.21,77,15.0013,116
49,2011,2,18,8,1,0,1,2,17.22,21.21,77,12.998,272
49,2011,2,18,9,1,0,1,2,17.22,21.21,77,12.998,169
49,2011,2,18,10,1,0,1,2,18.04,21.97,72,15.0013,95
49,2011,2,18,11,1,0,1,1,18.04,21.97,72,11.0014,113
49,2011,2,18,12,1,0,1,1,20.5,24.24,59,12.998,185
49,2011,2,18,13,1,0,1,1,24.6,31.06,43,12.998,176
49,2011,2,18,14,1,0,1,1,27.06,31.06,36,19.9995,191
49,2011,2,18,15,1,0,1,1,27.06,31.06,36,22.0028,172
49,2011,2,18,16,1,0,1,1,27.06,31.06,36,19.0012,232
49,2011,2,18,17,1,0,1,1,27.06,31.06,34,23.9994,327
49,2011,2,18,18,1,0,1,1,26.24,31.06,33,22.0028,224
49,2011,2,18,19,1,0,1,1,25.42,31.06,29,39.0007,162
49,2011,2,18,20,1,0,1,1,24.6,31.06,31,12.998,124
49,2011,2,18,21,1,0,1,1,23.78,27.275,21,32.9975,72
49,2011,2,18,22,1,0,1,1,22.14,25.76,10,16.9979,107
49,2011,2,18,23,1,0,1,1,21.32,25,8,19.0012,77
50,2011,2,19,0,1,0,0,1,19.68,23.485,12,32.9975,29
50,2011,2,19,1,1,0,0,1,18.86,22.725,14,27.9993,31
50,2011,2,19,2,1,0,0,1,18.04,21.97,13,26.0027,17
50,2011,2,19,3,1,0,0,1,17.22,21.21,14,19.9995,7
50,2011,2,19,4,1,0,0,1,16.4,20.455,15,22.0028,3
50,2011,2,19,5,1,0,0,1,16.4,20.455,15,22.0028,3
50,2011,2,19,6,1,0,0,1,16.4,20.455,17,27.9993,6
50,2011,2,19,7,1,0,0,1,15.58,19.695,17,35.0008,22
50,2011,2,19,8,1,0,0,1,15.58,19.695,17,39.0007,45
50,2011,2,19,9,1,0,0,1,16.4,20.455,16,43.9989,55
50,2011,2,19,10,1,0,0,1,17.22,21.21,16,39.0007,106
50,2011,2,19,11,1,0,0,1,18.04,21.97,16,39.0007,123
50,2011,2,19,12,1,0,0,1,18.04,21.97,18,32.9975,119
50,2011,2,19,13,1,0,0,1,18.04,21.97,16,40.9973,155
50,2011,2,19,14,1,0,0,1,18.86,22.725,15,43.9989,196
50,2011,2,19,15,1,0,0,1,18.04,21.97,16,50.0021,171
50,2011,2,19,16,1,0,0,1,18.04,21.97,16,43.0006,120
50,2011,2,19,17,1,0,0,1,17.22,21.21,19,40.9973,127
50,2011,2,19,18,1,0,0,1,14.76,15.91,25,30.0026,88
50,2011,2,19,19,1,0,0,1,13.94,15.15,29,23.9994,59
50,2011,2,19,20,1,0,0,1,13.12,14.395,28,35.0008,47
50,2011,2,19,21,1,0,0,1,13.12,13.635,26,36.9974,33
50,2011,2,19,22,1,0,0,1,12.3,12.88,28,32.9975,44
50,2011,2,19,23,1,0,0,1,11.48,12.12,33,30.0026,29
75,2011,3,16,0,1,0,1,3,12.3,14.395,93,16.9979,8
75,2011,3,16,1,1,0,1,3,12.3,13.635,100,19.9995,3
75,2011,3,16,2,1,0,1,2.5,11.89,13.635,100,17.5004,0
75,2011,3,16,3,1,0,1,2,11.48,13.635,100,15.0013,3
75,2011,3,16,4,1,0,1,2,12.3,15.15,93,11.0014,1
75,2011,3,16,5,1,0,1,2,12.3,15.91,93,7.0015,3
75,2011,3,16,6,1,0,1,2,12.3,15.91,93,7.0015,31
75,2011,3,16,7,1,0,1,2,12.3,14.395,93,12.998,111
75,2011,3,16,8,1,0,1,2,13.12,15.91,93,0,253
75,2011,3,16,9,1,0,1,2,13.12,16.665,93,8.9981,154
75,2011,3,16,10,1,0,1,2,14.76,17.425,81,11.0014,68
75,2011,3,16,11,1,0,1,2,14.76,17.425,81,8.9981,75
75,2011,3,16,12,1,0,1,2,16.4,20.455,71,7.0015,88
75,2011,3,16,13,1,0,1,2,16.4,20.455,76,8.9981,99
75,2011,3,16,14,1,0,1,2,16.4,20.455,76,15.0013,100
75,2011,3,16,15,1,0,1,2,16.4,20.455,76,16.9979,101
75,2011,3,16,16,1,0,1,2,16.4,20.455,76,11.0014,151
75,2011,3,16,17,1,0,1,2,18.04,21.97,54,19.9995,253
75,2011,3,16,18,1,0,1,2,18.04,21.97,54,15.0013,237
75,2011,3,16,19,1,0,1,2,18.04,21.97,51,22.0028,168
75,2011,3,16,20,1,0,1,2,17.22,21.21,54,19.9995,121
75,2011,3,16,21,1,0,1,2,17.22,21.21,58,19.0012,78
75,2011,3,16,22,1,0,1,2,16.4,20.455,62,26.0027,59
75,2011,3,16,23,1,0,1,1,16.4,20.455,65,12.998,27
76,2011,3,17,0,1,0,1,1,15.58,19.695,66,16.9979,23
76,2011,3,17,1,1,0,1,1,14.76,17.425,71,15.0013,12
76,2011,3,17,2,1,0,1,1,13.94,15.15,71,19.9995,8
